gender,age,academic_pressure,cgpa,study_satisfaction,sleep_duration,dietary_habits,have_you_ever_had_suicidal_thoughts_,work_study_hours,financial_stress,family_history_of_mental_illness,degree_grouped,city_grouped
Female,32.0,1.0,5.52,5.0,'7-8 hours',Healthy,No,7.0,3.0,Yes,M.Tech,Visakhapatnam
Male,18.0,5.0,8.7,1.0,'Less than 5 hours',Unhealthy,Yes,5.0,4.0,Yes,'Class 12',Surat
Female,30.0,3.0,8.58,5.0,'5-6 hours',Unhealthy,No,8.0,1.0,Yes,M.Tech,Lucknow
Male,25.0,4.0,7.38,4.0,'5-6 hours',Unhealthy,Yes,9.0,1.0,Yes,'Class 12',Lucknow
Female,23.0,2.0,6.19,3.0,'7-8 hours',Unhealthy,Yes,3.0,3.0,Yes,B.Arch,Indore
Female,22.0,1.0,7.39,2.0,'Less than 5 hours',Moderate,No,10.0,4.0,Yes,MCA,Bhopal
Female,29.0,1.0,7.53,4.0,'Less than 5 hours',Moderate,No,6.0,2.0,Yes,BSc,Kanpur
Female,24.0,5.0,8.14,4.0,'7-8 hours',Moderate,No,3.0,1.0,Yes,B.Tech,Ludhiana
Male,19.0,2.0,8.24,4.0,'7-8 hours',Healthy,No,8.0,4.0,No,'Class 12',Ludhiana
Female,18.0,3.0,7.25,4.0,'5-6 hours',Unhealthy,Yes,11.0,3.0,Yes,'Class 12',Agra
Female,26.0,5.0,8.14,4.0,'Less than 5 hours',Moderate,No,7.0,3.0,Yes,MBA,Hyderabad
Male,18.0,5.0,8.97,2.0,'Less than 5 hours',Moderate,Yes,10.0,3.0,Yes,'Class 12',Meerut
Female,34.0,5.0,5.58,5.0,'More than 8 hours',Moderate,No,1.0,2.0,No,MCA,Jaipur
Male,27.0,3.0,8.89,2.0,'Less than 5 hours',Healthy,No,7.0,1.0,No,'Class 12',Kalyan
Female,24.0,5.0,8.14,4.0,'Less than 5 hours',Healthy,No,10.0,5.0,Yes,'Class 12',Other
Female,19.0,5.0,5.7,3.0,'Less than 5 hours',Moderate,No,3.0,3.0,Yes,'Class 12',Ludhiana
Female,21.0,3.0,6.08,5.0,'Less than 5 hours',Healthy,No,5.0,1.0,No,MCA,Vasai-Virar
Female,20.0,1.0,6.37,1.0,'7-8 hours',Moderate,Yes,10.0,4.0,No,'Class 12',Pune
Male,19.0,4.0,8.04,5.0,'7-8 hours',Moderate,Yes,11.0,3.0,Yes,'Class 12',Kolkata
Female,33.0,2.0,5.16,3.0,'5-6 hours',Moderate,Yes,10.0,2.0,No,B.Ed,Ludhiana
Female,24.0,3.0,8.04,3.0,'Less than 5 hours',Moderate,Yes,10.0,2.0,No,BSc,Surat
Female,28.0,5.0,8.44,2.0,'Less than 5 hours',Moderate,Yes,10.0,1.0,Yes,MSc,Pune
Male,20.0,5.0,5.12,3.0,'5-6 hours',Unhealthy,Yes,5.0,2.0,No,'Class 12',Mumbai
Male,20.0,5.0,6.91,3.0,'7-8 hours',Unhealthy,Yes,8.0,2.0,Yes,'Class 12',Thane
Female,29.0,3.0,7.53,4.0,'Less than 5 hours',Moderate,Yes,2.0,4.0,No,B.Ed,Srinagar
Male,34.0,1.0,9.93,1.0,'Less than 5 hours',Moderate,No,10.0,3.0,Yes,B.Ed,Visakhapatnam
Female,32.0,5.0,9.39,2.0,'Less than 5 hours',Unhealthy,Yes,7.0,5.0,No,M.Tech,Surat
Male,28.0,1.0,8.44,2.0,'More than 8 hours',Unhealthy,No,11.0,3.0,Yes,B.Arch,Lucknow
Male,26.0,5.0,7.83,1.0,'Less than 5 hours',Unhealthy,No,12.0,5.0,Yes,BCA,Visakhapatnam
Male,34.0,3.0,7.51,1.0,'5-6 hours',Moderate,Yes,4.0,3.0,No,MSc,Kolkata
Female,33.0,4.0,9.37,5.0,'7-8 hours',Moderate,Yes,12.0,3.0,No,MA,Delhi
Female,27.0,3.0,8.77,3.0,'More than 8 hours',Moderate,Yes,8.0,2.0,Yes,B.Tech,Ahmedabad
Male,30.0,1.0,7.64,3.0,'7-8 hours',Healthy,No,10.0,3.0,No,B.Ed,Kalyan
Male,19.0,4.0,8.25,2.0,'5-6 hours',Moderate,Yes,10.0,1.0,No,'Class 12',Agra
Male,28.0,3.0,8.74,4.0,'Less than 5 hours',Moderate,Yes,0.0,5.0,No,B.Ed,Nashik
Male,20.0,4.0,7.13,1.0,'7-8 hours',Unhealthy,Yes,8.0,5.0,Yes,'Class 12',Ludhiana
Male,25.0,3.0,7.5,3.0,'Less than 5 hours',Moderate,Yes,12.0,2.0,No,MCA,Vasai-Virar
Female,26.0,5.0,7.94,5.0,'7-8 hours',Moderate,Yes,7.0,1.0,No,M.Ed,Kalyan
Female,26.0,5.0,8.73,4.0,'Less than 5 hours',Unhealthy,Yes,1.0,1.0,No,B.Ed,Ghaziabad
Male,29.0,5.0,9.97,2.0,'7-8 hours',Moderate,Yes,6.0,4.0,Yes,B.Ed,Kolkata
Male,29.0,1.0,9.43,1.0,'More than 8 hours',Unhealthy,No,5.0,4.0,No,B.Ed,Jaipur
Male,30.0,4.0,6.0,2.0,'7-8 hours',Healthy,Yes,10.0,1.0,Yes,BCA,Mumbai
Female,28.0,3.0,8.08,1.0,'Less than 5 hours',Unhealthy,Yes,7.0,1.0,Yes,BHM,Kolkata
Male,27.0,1.0,7.08,2.0,'Less than 5 hours',Moderate,No,4.0,5.0,No,BCA,Hyderabad
Female,18.0,4.0,5.88,4.0,'More than 8 hours',Unhealthy,Yes,7.0,2.0,Yes,'Class 12',Kolkata
Male,23.0,3.0,7.74,4.0,'More than 8 hours',Unhealthy,Yes,2.0,3.0,Yes,'Class 12',Srinagar
Male,18.0,4.0,7.8,2.0,'Less than 5 hours',Unhealthy,Yes,6.0,5.0,Yes,'Class 12',Ghaziabad
Female,33.0,3.0,8.59,1.0,'More than 8 hours',Healthy,Yes,8.0,1.0,No,PhD,Delhi
Male,28.0,5.0,8.23,2.0,'5-6 hours',Unhealthy,Yes,8.0,5.0,Yes,BCA,Bhopal
Male,21.0,3.0,8.56,2.0,'More than 8 hours',Healthy,Yes,11.0,5.0,No,MA,Ludhiana
Male,25.0,3.0,8.74,3.0,'Less than 5 hours',Healthy,Yes,3.0,3.0,Yes,M.Tech,Pune
Male,22.0,2.0,6.37,2.0,'5-6 hours',Unhealthy,Yes,11.0,4.0,Yes,MSc,Bhopal
Male,18.0,5.0,9.19,2.0,'Less than 5 hours',Healthy,Yes,4.0,3.0,No,'Class 12',Lucknow
Male,30.0,1.0,9.92,2.0,'7-8 hours',Healthy,No,2.0,5.0,Yes,B.Com,Thane
Female,19.0,5.0,9.88,5.0,'7-8 hours',Unhealthy,Yes,5.0,5.0,Yes,'Class 12',Varanasi
Female,21.0,5.0,9.21,2.0,'Less than 5 hours',Moderate,Yes,12.0,3.0,Yes,BCA,Kolkata
Male,23.0,2.0,8.54,3.0,'7-8 hours',Unhealthy,Yes,2.0,3.0,Yes,MSc,Kolkata
Male,28.0,3.0,9.88,4.0,'Less than 5 hours',Healthy,No,4.0,1.0,Yes,BA,Mumbai
Male,32.0,3.0,7.53,1.0,'Less than 5 hours',Unhealthy,No,6.0,3.0,No,MBA,Delhi
Male,27.0,1.0,6.25,4.0,'More than 8 hours',Healthy,Yes,10.0,3.0,No,M.Pharm,Other
Male,22.0,1.0,7.68,4.0,'5-6 hours',Moderate,Yes,11.0,4.0,Yes,M.Com,Hyderabad
Female,23.0,3.0,8.65,2.0,'Less than 5 hours',Unhealthy,Yes,2.0,1.0,Yes,MBBS,Bhopal
Male,34.0,1.0,6.17,1.0,'5-6 hours',Unhealthy,Yes,10.0,2.0,No,B.Com,Ludhiana
Female,27.0,5.0,8.74,2.0,'7-8 hours',Healthy,No,6.0,4.0,No,B.Tech,Meerut
Male,18.0,4.0,6.1,1.0,'More than 8 hours',Unhealthy,Yes,10.0,3.0,Yes,'Class 12',Thane
Female,23.0,1.0,7.8,3.0,'Less than 5 hours',Moderate,Yes,10.0,5.0,No,MBBS,Vadodara
Female,28.0,3.0,5.66,5.0,'More than 8 hours',Unhealthy,Yes,6.0,5.0,No,'Class 12',Ghaziabad
Male,29.0,5.0,8.69,5.0,'7-8 hours',Moderate,No,5.0,2.0,Yes,M.Tech,Agra
Female,20.0,3.0,9.04,2.0,'Less than 5 hours',Moderate,Yes,9.0,5.0,No,'Class 12',Indore
Male,25.0,2.0,6.78,3.0,'7-8 hours',Unhealthy,No,0.0,3.0,Yes,M.Ed,Surat
Female,28.0,1.0,5.65,2.0,'More than 8 hours',Healthy,Yes,6.0,4.0,Yes,BBA,Ludhiana
Male,31.0,4.0,5.39,3.0,'Less than 5 hours',Moderate,Yes,10.0,4.0,No,MA,Patna
Male,20.0,5.0,5.41,2.0,'Less than 5 hours',Unhealthy,Yes,3.0,4.0,No,'Class 12',Pune
Female,21.0,5.0,6.86,1.0,'More than 8 hours',Unhealthy,Yes,0.0,3.0,Yes,MCA,Visakhapatnam
Male,28.0,4.0,5.7,5.0,'Less than 5 hours',Unhealthy,Yes,11.0,2.0,Yes,MSc,Nashik
Female,22.0,3.0,5.1,2.0,'7-8 hours',Unhealthy,Yes,2.0,5.0,Yes,BCA,Ahmedabad
Female,34.0,3.0,8.29,5.0,'Less than 5 hours',Healthy,Yes,5.0,3.0,No,MBBS,Bhopal
Male,30.0,3.0,9.5,5.0,'More than 8 hours',Moderate,No,7.0,1.0,No,MA,Surat
Female,25.0,4.0,8.07,2.0,'More than 8 hours',Healthy,Yes,4.0,5.0,No,BSc,Vasai-Virar
Male,18.0,3.0,6.79,5.0,'More than 8 hours',Unhealthy,Yes,10.0,3.0,Yes,'Class 12',Srinagar
Male,24.0,1.0,7.02,3.0,'Less than 5 hours',Moderate,No,6.0,5.0,Yes,'Class 12',Ghaziabad
Female,33.0,2.0,9.11,5.0,'More than 8 hours',Moderate,Yes,4.0,5.0,Yes,M.Tech,Kalyan
Male,24.0,4.0,8.14,2.0,'Less than 5 hours',Healthy,Yes,1.0,5.0,No,M.Com,Hyderabad
Female,27.0,1.0,9.96,1.0,'Less than 5 hours',Healthy,Yes,0.0,2.0,No,B.Com,Jaipur
Female,32.0,1.0,7.15,1.0,'Less than 5 hours',Moderate,No,6.0,1.0,Yes,B.Ed,Nashik
Male,29.0,5.0,9.96,5.0,'Less than 5 hours',Healthy,Yes,6.0,1.0,No,'Class 12',Kanpur
Male,24.0,5.0,7.94,2.0,'Less than 5 hours',Unhealthy,Yes,12.0,5.0,Yes,B.Com,Kanpur
Male,26.0,2.0,5.84,5.0,'Less than 5 hours',Moderate,No,6.0,1.0,No,B.Tech,Meerut
Male,24.0,4.0,6.79,4.0,'5-6 hours',Unhealthy,No,4.0,4.0,Yes,MCA,Jaipur
Male,24.0,5.0,8.61,4.0,'7-8 hours',Unhealthy,Yes,7.0,4.0,Yes,M.Tech,Lucknow
Male,23.0,1.0,7.09,1.0,'More than 8 hours',Moderate,No,0.0,3.0,No,BCA,Kalyan
Female,25.0,3.0,6.41,3.0,'More than 8 hours',Moderate,Yes,11.0,2.0,No,B.Ed,Ludhiana
Female,23.0,4.0,8.69,4.0,'Less than 5 hours',Healthy,Yes,8.0,5.0,Yes,MCA,Thane
Male,22.0,2.0,9.93,3.0,'More than 8 hours',Unhealthy,Yes,3.0,1.0,Yes,MA,Hyderabad
Male,31.0,5.0,8.08,2.0,'7-8 hours',Moderate,Yes,7.0,5.0,Yes,'Class 12',Patna
Female,20.0,3.0,7.88,2.0,'Less than 5 hours',Healthy,Yes,7.0,5.0,No,'Class 12',Bangalore
Female,33.0,5.0,7.75,4.0,'7-8 hours',Moderate,Yes,8.0,3.0,No,BA,Ghaziabad
Male,29.0,3.0,7.85,1.0,'More than 8 hours',Healthy,No,10.0,2.0,No,BHM,Jaipur
Male,23.0,3.0,8.29,1.0,'5-6 hours',Healthy,Yes,10.0,4.0,Yes,B.Arch,Hyderabad
Male,31.0,4.0,7.72,1.0,'7-8 hours',Healthy,No,11.0,2.0,No,M.Pharm,Srinagar
Male,29.0,4.0,6.75,4.0,'7-8 hours',Moderate,Yes,12.0,4.0,Yes,B.Ed,Rajkot
Female,29.0,2.0,8.85,2.0,'Less than 5 hours',Unhealthy,No,0.0,3.0,No,Other,Ghaziabad
Female,31.0,1.0,9.02,4.0,'More than 8 hours',Healthy,No,12.0,3.0,Yes,MSc,Hyderabad
Male,25.0,4.0,7.8,3.0,'5-6 hours',Unhealthy,Yes,8.0,4.0,No,B.Arch,Patna
Male,18.0,5.0,7.09,1.0,'More than 8 hours',Unhealthy,Yes,2.0,5.0,Yes,'Class 12',Ludhiana
Male,23.0,5.0,9.74,2.0,'7-8 hours',Healthy,Yes,11.0,4.0,Yes,B.Ed,Hyderabad
Female,25.0,5.0,8.4,2.0,'5-6 hours',Unhealthy,Yes,12.0,5.0,No,BHM,Hyderabad
Male,24.0,3.0,6.84,2.0,'5-6 hours',Unhealthy,Yes,12.0,5.0,No,M.Tech,Visakhapatnam
Male,20.0,3.0,5.16,3.0,'Less than 5 hours',Unhealthy,Yes,4.0,3.0,Yes,'Class 12',Delhi
Female,18.0,2.0,5.72,3.0,'5-6 hours',Moderate,Yes,11.0,5.0,No,'Class 12',Ludhiana
Female,32.0,5.0,5.86,3.0,'Less than 5 hours',Moderate,Yes,5.0,5.0,Yes,B.Arch,Vadodara
Male,20.0,3.0,8.63,2.0,'Less than 5 hours',Unhealthy,Yes,9.0,3.0,Yes,'Class 12',Surat
Male,33.0,2.0,7.21,4.0,'5-6 hours',Healthy,No,4.0,2.0,No,M.Ed,Vasai-Virar
Female,27.0,3.0,5.47,4.0,'7-8 hours',Healthy,Yes,7.0,2.0,No,B.Com,Vasai-Virar
Female,28.0,5.0,5.6,3.0,'More than 8 hours',Unhealthy,Yes,6.0,3.0,Yes,B.Tech,Thane
Female,24.0,2.0,8.07,5.0,'5-6 hours',Moderate,No,3.0,2.0,Yes,B.Arch,Ghaziabad
Female,24.0,1.0,5.77,5.0,'More than 8 hours',Moderate,No,3.0,5.0,No,MCA,Patna
Female,31.0,3.0,7.6,5.0,'5-6 hours',Moderate,Yes,2.0,4.0,No,M.Com,Other
Male,22.0,5.0,5.82,1.0,'7-8 hours',Healthy,Yes,7.0,3.0,No,BA,Srinagar
Male,28.0,4.0,6.47,5.0,'Less than 5 hours',Healthy,Yes,10.0,3.0,Yes,BCA,Nashik
Male,24.0,1.0,5.37,3.0,'7-8 hours',Unhealthy,Yes,8.0,4.0,No,BCA,Rajkot
Female,25.0,2.0,7.94,3.0,'More than 8 hours',Unhealthy,No,11.0,1.0,No,BSc,Ludhiana
Female,20.0,1.0,8.69,3.0,'7-8 hours',Healthy,No,10.0,2.0,Yes,'Class 12',Chennai
Male,29.0,1.0,9.54,2.0,'5-6 hours',Moderate,Yes,6.0,3.0,No,M.Ed,Bhopal
Male,28.0,3.0,6.25,2.0,'5-6 hours',Moderate,Yes,7.0,5.0,No,M.Pharm,Pune
Female,30.0,3.0,5.86,3.0,'5-6 hours',Moderate,No,12.0,1.0,Yes,BCA,Chennai
Female,31.0,1.0,9.39,2.0,'5-6 hours',Healthy,No,3.0,4.0,No,M.Tech,Thane
Male,33.0,3.0,5.7,2.0,'5-6 hours',Healthy,No,8.0,3.0,No,M.Tech,Kalyan
Male,30.0,2.0,8.91,3.0,'7-8 hours',Unhealthy,No,5.0,1.0,Yes,BCA,Hyderabad
Female,30.0,5.0,6.5,1.0,'More than 8 hours',Moderate,No,12.0,4.0,Yes,PhD,Indore
Male,20.0,5.0,7.25,5.0,'Less than 5 hours',Moderate,Yes,12.0,3.0,No,'Class 12',Meerut
Female,24.0,3.0,5.86,5.0,'7-8 hours',Moderate,Yes,10.0,3.0,Yes,B.Tech,Thane
Female,29.0,5.0,5.65,2.0,'5-6 hours',Moderate,No,5.0,5.0,Yes,LLB,Ludhiana
Female,29.0,4.0,7.02,3.0,'5-6 hours',Moderate,Yes,6.0,5.0,No,BSc,Meerut
Male,24.0,2.0,5.32,5.0,'Less than 5 hours',Unhealthy,Yes,10.0,3.0,Yes,B.Ed,Hyderabad
Male,18.0,5.0,7.83,3.0,'Less than 5 hours',Unhealthy,Yes,9.0,5.0,Yes,'Class 12',Ghaziabad
Female,20.0,3.0,9.71,4.0,'5-6 hours',Unhealthy,Yes,9.0,2.0,No,'Class 12',Rajkot
Male,28.0,4.0,7.37,2.0,'Less than 5 hours',Healthy,Yes,10.0,3.0,Yes,BCA,Patna
Male,32.0,1.0,7.88,4.0,'5-6 hours',Unhealthy,Yes,9.0,4.0,No,M.Pharm,Pune
Female,21.0,1.0,6.36,2.0,'7-8 hours',Unhealthy,Yes,10.0,4.0,No,M.Tech,Vasai-Virar
Male,27.0,1.0,6.75,2.0,'7-8 hours',Healthy,Yes,8.0,2.0,No,B.Tech,Agra
Female,33.0,5.0,5.39,4.0,'Less than 5 hours',Moderate,No,9.0,1.0,Yes,MSc,Ahmedabad
Male,33.0,1.0,7.08,4.0,'More than 8 hours',Healthy,No,1.0,1.0,Yes,B.Ed,Meerut
Female,20.0,5.0,9.96,2.0,'7-8 hours',Unhealthy,Yes,8.0,3.0,No,'Class 12',Nagpur
Male,20.0,4.0,5.66,2.0,'Less than 5 hours',Healthy,Yes,8.0,5.0,No,'Class 12',Mumbai
Male,18.0,2.0,8.64,4.0,'Less than 5 hours',Unhealthy,No,9.0,4.0,No,'Class 12',Vasai-Virar
Male,21.0,3.0,9.93,4.0,'7-8 hours',Healthy,Yes,10.0,5.0,No,MA,Bhopal
Male,27.0,1.0,6.81,2.0,'7-8 hours',Unhealthy,Yes,10.0,3.0,No,B.Arch,Jaipur
Male,24.0,4.0,8.9,5.0,'Less than 5 hours',Unhealthy,Yes,4.0,2.0,Yes,BCA,Kolkata
Male,20.0,5.0,9.56,5.0,'5-6 hours',Healthy,No,12.0,2.0,No,'Class 12',Srinagar
Male,59.0,1.0,8.14,1.0,'5-6 hours',Unhealthy,Yes,10.0,4.0,Yes,PhD,Nashik
Male,33.0,3.0,9.74,3.0,'7-8 hours',Moderate,Yes,3.0,3.0,Yes,BHM,Nagpur
Male,27.0,1.0,9.67,5.0,'5-6 hours',Moderate,No,9.0,2.0,Yes,B.Ed,Vadodara
Male,20.0,2.0,7.53,3.0,'More than 8 hours',Moderate,No,4.0,4.0,No,'Class 12',Indore
Male,26.0,5.0,8.91,4.0,'More than 8 hours',Unhealthy,Yes,4.0,5.0,No,M.Tech,Hyderabad
Male,20.0,3.0,6.99,1.0,'7-8 hours',Unhealthy,Yes,12.0,5.0,Yes,'Class 12',Hyderabad
Male,31.0,5.0,5.12,2.0,'More than 8 hours',Moderate,Yes,12.0,5.0,No,LLB,Vasai-Virar
Male,18.0,5.0,8.04,3.0,'5-6 hours',Unhealthy,Yes,7.0,4.0,No,'Class 12',Meerut
Male,18.0,3.0,5.1,2.0,'More than 8 hours',Moderate,Yes,11.0,2.0,Yes,'Class 12',Pune
Male,24.0,1.0,8.42,1.0,'Less than 5 hours',Moderate,No,6.0,2.0,Yes,MBBS,Bhopal
Female,27.0,3.0,8.23,3.0,'Less than 5 hours',Moderate,No,12.0,4.0,Yes,MCA,Patna
Female,25.0,3.0,5.08,2.0,'7-8 hours',Unhealthy,Yes,2.0,1.0,Yes,BHM,Srinagar
Female,24.0,3.0,6.27,2.0,'Less than 5 hours',Moderate,Yes,11.0,5.0,No,B.Com,Kolkata
Female,24.0,1.0,8.95,5.0,'More than 8 hours',Moderate,No,7.0,1.0,No,B.Ed,Ahmedabad
Male,25.0,2.0,9.33,5.0,'Less than 5 hours',Healthy,Yes,9.0,3.0,No,M.Pharm,Surat
Male,25.0,1.0,9.79,2.0,'7-8 hours',Healthy,Yes,10.0,4.0,No,Other,Srinagar
Female,28.0,2.0,6.0,4.0,'7-8 hours',Moderate,No,8.0,3.0,No,B.Arch,Vadodara
Male,29.0,4.0,7.8,2.0,'More than 8 hours',Moderate,Yes,11.0,3.0,Yes,B.Ed,Varanasi
Male,22.0,2.0,8.95,1.0,'More than 8 hours',Moderate,Yes,3.0,5.0,No,BCA,Indore
Male,28.0,3.0,5.12,4.0,'5-6 hours',Unhealthy,Yes,12.0,3.0,No,B.Ed,Kalyan
Male,21.0,1.0,8.69,1.0,'More than 8 hours',Unhealthy,No,0.0,5.0,Yes,BSc,Thane
Female,19.0,3.0,7.46,3.0,'5-6 hours',Moderate,No,4.0,5.0,No,'Class 12',Indore
Male,34.0,3.0,5.82,5.0,'7-8 hours',Moderate,No,9.0,3.0,Yes,Other,Vasai-Virar
Male,20.0,3.0,8.27,4.0,'More than 8 hours',Unhealthy,Yes,12.0,5.0,No,'Class 12',Surat
Female,32.0,4.0,8.9,1.0,'7-8 hours',Unhealthy,Yes,0.0,3.0,Yes,MCA,Pune
Male,27.0,2.0,8.38,4.0,'Less than 5 hours',Moderate,Yes,8.0,5.0,No,BHM,Mumbai
Male,33.0,2.0,5.74,3.0,'7-8 hours',Unhealthy,Yes,12.0,1.0,No,B.Com,Indore
Male,26.0,2.0,9.9,3.0,'7-8 hours',Unhealthy,Yes,6.0,2.0,Yes,MA,Srinagar
Male,27.0,3.0,7.15,5.0,'7-8 hours',Moderate,Yes,7.0,1.0,No,MD,Other
Female,33.0,4.0,7.53,1.0,'Less than 5 hours',Moderate,No,10.0,2.0,Yes,B.Arch,Vadodara
Female,30.0,1.0,8.11,2.0,'5-6 hours',Healthy,No,9.0,1.0,No,Other,Bhopal
Female,28.0,1.0,6.51,2.0,'More than 8 hours',Healthy,No,7.0,2.0,Yes,BSc,Varanasi
Male,20.0,3.0,8.04,4.0,'7-8 hours',Healthy,Yes,3.0,5.0,Yes,'Class 12',Kalyan
Female,20.0,2.0,9.93,2.0,'7-8 hours',Moderate,Yes,7.0,5.0,Yes,'Class 12',Meerut
Male,24.0,4.0,6.0,3.0,'7-8 hours',Unhealthy,Yes,9.0,3.0,No,B.Com,Vadodara
Female,23.0,1.0,8.79,1.0,'7-8 hours',Healthy,No,5.0,4.0,Yes,M.Tech,Pune
Female,21.0,2.0,5.85,2.0,'More than 8 hours',Moderate,Yes,2.0,5.0,No,MCA,Kalyan
Female,27.0,5.0,5.56,5.0,'Less than 5 hours',Moderate,Yes,12.0,5.0,Yes,BHM,Patna
Male,27.0,4.0,5.52,3.0,'7-8 hours',Unhealthy,Yes,7.0,5.0,Yes,BSc,Kolkata
Male,24.0,1.0,5.88,2.0,'5-6 hours',Moderate,No,10.0,1.0,Yes,B.Arch,Kalyan
Male,21.0,4.0,8.69,3.0,'Less than 5 hours',Unhealthy,Yes,11.0,4.0,Yes,MSc,Rajkot
Female,24.0,2.0,9.66,5.0,'7-8 hours',Moderate,Yes,3.0,3.0,No,BHM,Srinagar
Female,27.0,5.0,7.22,2.0,'Less than 5 hours',Healthy,Yes,4.0,5.0,Yes,BBA,Kanpur
Male,33.0,1.0,9.95,4.0,'Less than 5 hours',Unhealthy,Yes,0.0,2.0,Yes,BBA,Visakhapatnam
Male,24.0,2.0,9.21,3.0,'7-8 hours',Moderate,Yes,7.0,2.0,No,B.Com,Thane
Male,27.0,3.0,8.17,2.0,'5-6 hours',Moderate,No,8.0,2.0,No,B.Com,Patna
Male,32.0,1.0,7.21,4.0,'More than 8 hours',Healthy,No,2.0,3.0,No,B.Ed,Hyderabad
Male,19.0,4.0,8.49,3.0,'5-6 hours',Unhealthy,Yes,12.0,3.0,Yes,'Class 12',Ghaziabad
Male,24.0,3.0,7.1,4.0,'More than 8 hours',Unhealthy,Yes,8.0,5.0,No,B.Arch,Vasai-Virar
Male,33.0,1.0,8.91,5.0,'7-8 hours',Unhealthy,No,10.0,4.0,No,BA,Mumbai
Female,33.0,4.0,9.93,4.0,'5-6 hours',Healthy,No,11.0,4.0,No,B.Ed,Visakhapatnam
Male,18.0,3.0,6.17,4.0,'More than 8 hours',Unhealthy,Yes,5.0,4.0,No,'Class 12',Hyderabad
Male,29.0,5.0,9.84,3.0,'More than 8 hours',Unhealthy,Yes,4.0,3.0,Yes,BE,Agra
Female,28.0,5.0,9.93,2.0,'7-8 hours',Moderate,Yes,4.0,4.0,Yes,MA,Jaipur
Male,18.0,1.0,9.72,4.0,'5-6 hours',Unhealthy,Yes,0.0,3.0,Yes,'Class 12',Agra
Male,24.0,4.0,9.21,2.0,'More than 8 hours',Unhealthy,Yes,6.0,5.0,Yes,BCA,Hyderabad
Male,26.0,2.0,7.04,5.0,'5-6 hours',Moderate,Yes,12.0,1.0,No,MA,Ahmedabad
Male,34.0,3.0,9.05,3.0,'7-8 hours',Unhealthy,No,0.0,2.0,No,B.Tech,Bangalore
Female,33.0,2.0,7.72,4.0,'Less than 5 hours',Moderate,No,10.0,1.0,Yes,Other,Indore
Male,20.0,3.0,8.65,4.0,'Less than 5 hours',Moderate,Yes,12.0,2.0,Yes,'Class 12',Pune
Male,25.0,4.0,6.99,1.0,'5-6 hours',Moderate,Yes,10.0,5.0,Yes,B.Tech,Hyderabad
Female,21.0,1.0,8.59,2.0,'More than 8 hours',Healthy,Yes,0.0,1.0,Yes,MSc,Hyderabad
Male,29.0,4.0,10.0,4.0,'Less than 5 hours',Unhealthy,Yes,11.0,2.0,Yes,BCA,Indore
Male,24.0,3.0,6.82,5.0,'Less than 5 hours',Moderate,No,12.0,4.0,No,'Class 12',Hyderabad
Male,33.0,5.0,5.74,3.0,'5-6 hours',Healthy,Yes,3.0,5.0,No,B.Ed,Mumbai
Male,23.0,1.0,5.12,1.0,'5-6 hours',Moderate,No,0.0,3.0,No,BCA,Surat
Male,21.0,5.0,7.88,4.0,'5-6 hours',Healthy,Yes,1.0,4.0,No,BA,Nashik
Female,34.0,4.0,8.95,4.0,'7-8 hours',Unhealthy,Yes,10.0,5.0,Yes,MBBS,Lucknow
Male,24.0,2.0,9.89,4.0,'More than 8 hours',Moderate,No,6.0,5.0,No,B.Tech,Kalyan
Female,31.0,1.0,5.35,5.0,'Less than 5 hours',Moderate,No,11.0,1.0,Yes,Other,Ludhiana
Male,30.0,3.0,9.44,4.0,'Less than 5 hours',Moderate,No,10.0,5.0,Yes,BCA,Pune
Male,32.0,2.0,7.25,2.0,'Less than 5 hours',Unhealthy,Yes,2.0,5.0,Yes,BCA,Ludhiana
Male,20.0,2.0,5.68,1.0,'5-6 hours',Unhealthy,Yes,0.0,3.0,No,'Class 12',Lucknow
Female,29.0,3.0,9.96,1.0,'7-8 hours',Moderate,Yes,4.0,1.0,No,MSc,Ghaziabad
Female,32.0,1.0,5.3,5.0,'More than 8 hours',Moderate,No,12.0,3.0,Yes,MD,Visakhapatnam
Male,29.0,1.0,5.27,3.0,'5-6 hours',Moderate,Yes,2.0,2.0,No,BHM,Pune
Female,21.0,1.0,5.32,2.0,'7-8 hours',Healthy,Yes,0.0,2.0,Yes,MSc,Kalyan
Female,27.0,3.0,9.85,5.0,'More than 8 hours',Healthy,No,6.0,4.0,No,BBA,Agra
Female,18.0,5.0,5.55,4.0,'7-8 hours',Healthy,No,9.0,5.0,Yes,'Class 12',Nashik
Male,23.0,5.0,5.66,1.0,'More than 8 hours',Moderate,No,8.0,3.0,Yes,B.Ed,Kalyan
Female,33.0,5.0,6.99,1.0,'5-6 hours',Moderate,No,12.0,2.0,Yes,B.Pharm,Kalyan
Female,34.0,5.0,5.12,3.0,'7-8 hours',Healthy,No,11.0,1.0,Yes,B.Pharm,Rajkot
Male,24.0,4.0,8.25,3.0,'7-8 hours',Unhealthy,Yes,10.0,5.0,No,MBA,Vasai-Virar
Male,32.0,4.0,9.41,3.0,'5-6 hours',Unhealthy,Yes,12.0,4.0,Yes,MD,Hyderabad
Female,23.0,1.0,9.87,5.0,'7-8 hours',Healthy,No,10.0,2.0,Yes,BA,Agra
Male,21.0,3.0,9.44,2.0,'5-6 hours',Moderate,Yes,11.0,2.0,No,M.Com,Kalyan
